#node	identifier	x_position	y_position	color	annotation
RAB1B	9606.ENSP00000310226	0.7370811465482439	0.5444540727902947	rgb(117,180,239)	Ras-related protein Rab-1B; The small GTPases Rab are key regulators of intracellular membrane trafficking, from the formation of transport vesicles to their fusion with membranes. Rabs cycle between an inactive GDP-bound form and an active GTP-bound form that is able to recruit to membranes different set of downstream effectors directly responsible for vesicle formation, movement, tethering and fusion. Plays a role in the initial events of the autophagic vacuole development which take place at specialized regions of the endoplasmic reticulum. Regulates vesicular transport between the  [...] 
RAB21	9606.ENSP00000261263	0.19279370205894225	0.7300693240901214	rgb(117,179,239)	Ras-related protein Rab-21; Regulates integrin internalization and recycling, but does not influence the traffic of endosomally translocated receptors in general (By similarity). As a result, may regulate cell adhesion and migration (By similarity). During the mitosis of adherent cells, controls the endosomal trafficking of integrins which is required for the successful completion of cytokinesis. Involved in neurite growth (By similarity). Following SBF2/MTMT13-mediated activation in response to starvation-induced autophagy, binds to and regulates SNARE protein VAMP8 endolysosomal tran [...] 
RAB23	9606.ENSP00000417610	0.47256762212353653	0.8501733102253034	rgb(117,178,239)	Ras-related protein Rab-23; The small GTPases Rab are key regulators of intracellular membrane trafficking, from the formation of transport vesicles to their fusion with membranes. Rabs cycle between an inactive GDP-bound form and an active GTP-bound form that is able to recruit to membranes different set of downstream effectors directly responsible for vesicle formation, movement, tethering and fusion. Together with SUFU, prevents nuclear import of GLI1, and thereby inhibits GLI1 transcription factor activity. Regulates GLI1 in differentiating chondrocytes. Likewise, regulates GLI3 pr [...] 
RAB31	9606.ENSP00000461945	0.2080540976988292	0.08041594454072791	rgb(117,177,239)	Ras-related protein Rab-31; The small GTPases Rab are key regulators of intracellular membrane trafficking, from the formation of transport vesicles to their fusion with membranes. Rabs cycle between an inactive GDP-bound form and an active GTP-bound form that is able to recruit to membranes different set of downstream effectors directly responsible for vesicle formation, movement, tethering and fusion. Required for the integrity and for normal function of the Golgi apparatus and the trans-Golgi network. Plays a role in insulin-stimulated translocation of GLUT4 to the cell membrane. Pl [...] 
RAB3IP	9606.ENSP00000447300	0.07579733548647558	0.6973136915077991	rgb(117,176,239)	Rab-3A-interacting protein; Guanine nucleotide exchange factor (GEF) which may activate RAB8A and RAB8B. Promotes the exchange of GDP to GTP, converting inactive GDP-bound Rab proteins into their active GTP-bound form. Mediates the release of GDP from RAB8A and RAB8B but not from RAB3A or RAB5. Modulates actin organization and promotes polarized transport of RAB8A-specific vesicles to the cell surface. Together with RAB11A, RAB8A, the exocyst complex, PARD3, PRKCI, ANXA2, CDC42 and DNMBP promotes transcytosis of PODXL to the apical membrane initiation sites (AMIS), apical surface forma [...] 
RAB5A	9606.ENSP00000273047	0.6229915220024224	0.47504332755632583	rgb(117,175,239)	Ras-related protein Rab-5A; Small GTPase which cycles between active GTP-bound and inactive GDP-bound states. In its active state, binds to a variety of effector proteins to regulate cellular responses such as of intracellular membrane trafficking, from the formation of transport vesicles to their fusion with membranes. Active GTP-bound form is able to recruit to membranes different sets of downstream effectors directly responsible for vesicle formation, movement, tethering and fusion. RAB5A is required for the fusion of plasma membranes and early endosomes. Contributes to the regulati [...] 
RAB5B	9606.ENSP00000353444	0.5844771901493743	0.4481369150779896	rgb(117,174,239)	Ras-related protein Rab-5B; Protein transport. Probably involved in vesicular traffic (By similarity).
RAB6A	9606.ENSP00000311449	0.1368389180460234	0.6536395147313692	rgb(117,173,239)	Ras-related protein Rab-6A; Protein transport. Regulator of membrane traffic from the Golgi apparatus towards the endoplasmic reticulum (ER). Has a low GTPase activity. Involved in COPI-independent retrograde transport from the Golgi to the ER ; Belongs to the small GTPase superfamily. Rab family.
RAB6B	9606.ENSP00000285208	0.5234356075898264	0.1623050259965338	rgb(117,172,239)	Ras-related protein Rab-6B; Seems to have a role in retrograde membrane traffic at the level of the Golgi complex. May function in retrograde transport in neuronal cells; Belongs to the small GTPase superfamily. Rab family.
RAB7A	9606.ENSP00000265062	0.6651392813887768	0.45866551126516464	rgb(117,171,239)	Ras-related protein Rab-7a; Key regulator in endo-lysosomal trafficking. Governs early- to-late endosomal maturation, microtubule minus-end as well as plus-end directed endosomal migration and positioning, and endosome-lysosome transport through different protein-protein interaction cascades. Plays a central role, not only in endosomal traffic, but also in many other cellular and physiological events, such as growth-factor-mediated cell signaling, nutrient-transportor mediated nutrient uptake, neurotrophin transport in the axons of neurons and lipid metabolism. Also involved in regulat [...] 
RAB8B	9606.ENSP00000312734	0.6658659668954381	0.795580589254766	rgb(117,170,239)	Ras-related protein Rab-8B; The small GTPases Rab are key regulators of intracellular membrane trafficking, from the formation of transport vesicles to their fusion with membranes. Rabs cycle between an inactive GDP-bound form and an active GTP-bound form that is able to recruit to membranes different sets of downstream effectors directly responsible for vesicle formation, movement, tethering and fusion. That Rab may be involved in polarized vesicular trafficking and neurotransmitter release. May participate in cell junction dynamics in Sertoli cells (By similarity).
RAP1A	9606.ENSP00000358723	0.4100726685506661	0.4220103986135182	rgb(117,169,239)	Ras-related protein Rap-1A; Induces morphological reversion of a cell line transformed by a Ras oncogene. Counteracts the mitogenic function of Ras, at least partly because it can interact with Ras GAPs and RAF in a competitive manner. Together with ITGB1BP1, regulates KRIT1 localization to microtubules and membranes. Plays a role in nerve growth factor (NGF)- induced neurite outgrowth. Plays a role in the regulation of embryonic blood vessel formation. Involved in the establishment of basal endothelial barrier function. May be involved in the regulation of the vascular endothelial gro [...] 
RAP1GAP	9606.ENSP00000363895	0.42169963665724663	0.8283362218370884	rgb(117,168,239)	Rap1 GTPase-activating protein 1; GTPase activator for the nuclear Ras-related regulatory protein RAP-1A (KREV-1), converting it to the putatively inactive GDP- bound state.
RAP2A	9606.ENSP00000245304	0.6048243843358903	0.3479202772963605	rgb(117,167,239)	Ras-related protein Rap-2a; Small GTP-binding protein which cycles between a GDP-bound inactive and a GTP-bound active form. In its active form interacts with and regulates several effectors including MAP4K4, MINK1 and TNIK. Part of a signaling complex composed of NEDD4, RAP2A and TNIK which regulates neuronal dendrite extension and arborization during development. More generally, it is part of several signaling cascades and may regulate cytoskeletal rearrangements, cell migration, cell adhesion and cell spreading. Belongs to the small GTPase superfamily. Ras family.
RBBP9	9606.ENSP00000336866	0.30979006863140895	0.13500866551126517	rgb(117,166,239)	Serine hydrolase RBBP9; Serine hydrolase whose substrates have not been identified yet. May negatively regulate basal or autocrine TGF-beta signaling by suppressing SMAD2-SMAD3 phosphorylation. May play a role in the transformation process due to its capacity to confer resistance to the growth-inhibitory effects of TGF-beta through interaction with RB1 and the subsequent displacement of E2F1.
RDX	9606.ENSP00000496414	0.24547840129188536	0.4181109185441941	rgb(117,166,239)	Radixin; Probably plays a crucial role in the binding of the barbed end of actin filaments to the plasma membrane.
REEP5	9606.ENSP00000368959	0.5132620104965685	0.8337954939341422	rgb(117,165,239)	Receptor expression-enhancing protein 5; May promote functional cell surface expression of olfactory receptors; Belongs to the DP1 family.
RFTN1	9606.ENSP00000334153	0.12666532095276545	0.5826689774696707	rgb(117,164,239)	Raftlin; Involved in protein trafficking via association with clathrin and AP2 complex. Upon bacterial lipopolysaccharide stimulation, mediates internalization of TLR4 to endosomes in dendritic cells and macrophages; and internalization of poly(I:C) to TLR3-positive endosomes in myeloid dendritic cells and epithelial cells; resulting in activation of TICAM1-mediated signaling and subsequent IFNB1 production. Involved in T-cell antigen receptor-mediated signaling by regulating tyrosine kinase LCK localization, T-cell dependent antibody production and cytokine secretion (By similarity).  [...] 
RFTN2	9606.ENSP00000295049	0.284356075898264	0.1623050259965338	rgb(117,163,239)	Raftlin-2; Upon bacterial lipopolysaccharide stimulation, mediates clathrin-dependent internalization of TLR4 in dendritic cells, resulting in activation of TICAM1-mediated signaling and subsequent IFNB1 production. May regulate B-cell antigen receptor-mediated signaling; Belongs to the raftlin family.
RHOB	9606.ENSP00000272233	0.6099111828825192	0.16776429809358753	rgb(117,162,239)	Rho-related GTP-binding protein RhoB; Mediates apoptosis in neoplastically transformed cells after DNA damage. Not essential for development but affects cell adhesion and growth factor signaling in transformed cells. Plays a negative role in tumorigenesis as deletion causes tumor formation. Involved in intracellular protein trafficking of a number of proteins. Targets PKN1 to endosomes and is involved in trafficking of the EGF receptor from late endosomes to lysosomes. Also required for stability and nuclear trafficking of AKT1/AKT which promotes endothelial cell survival during vascul [...] 
RHOC	9606.ENSP00000285735	0.721820750908357	0.5007798960138649	rgb(117,161,239)	Rho-related GTP-binding protein RhoC; Regulates a signal transduction pathway linking plasma membrane receptors to the assembly of focal adhesions and actin stress fibers. Serves as a microtubule-dependent signal that is required for the myosin contractile ring formation during cell cycle cytokinesis. Regulates apical junction formation in bronchial epithelial cells.
RHOG	9606.ENSP00000339467	0.23675817521194997	0.5604419410745235	rgb(117,160,239)	Rho-related GTP-binding protein RhoG; Required for the formation of membrane ruffles during macropinocytosis. Plays a role in cell migration and is required for the formation of cup-like structures during trans-endothelial migration of leukocytes. In case of Salmonella enterica infection, activated by SopB and ARHGEF26/SGEF, which induces cytoskeleton rearrangements and promotes bacterial entry. Belongs to the small GTPase superfamily. Rho family.
RIDA	9606.ENSP00000254878	0.6455187727089222	0.6099653379549393	rgb(117,159,239)	2-iminobutanoate/2-iminopropanoate deaminase; Catalyzes the hydrolytic deamination of enamine/imine intermediates that form during the course of normal metabolism. May facilitate the release of ammonia from these potentially toxic reactive metabolites, reducing their impact on cellular components. It may act on enamine/imine intermediates formed by several types of pyridoxal-5'- phosphate-dependent dehydratases including L-threonine dehydratase. Belongs to the RutC family.
RMDN3	9606.ENSP00000260385	0.24874848607186112	0.7300693240901214	rgb(117,157,239)	Regulator of microtubule dynamics protein 3; Involved in cellular calcium homeostasis regulation. May participate in differentiation and apoptosis of keratinocytes. Overexpression induces apoptosis; Belongs to the RMDN family.
RNASEL	9606.ENSP00000356530	0.294529672991522	0.11863084922010399	rgb(117,156,239)	2-5A-dependent ribonuclease; Endoribonuclease that functions in the interferon (IFN) antiviral response. In INF treated and virus infected cells, RNASEL probably mediates its antiviral effects through a combination of direct cleavage of single-stranded viral RNAs, inhibition of protein synthesis through the degradation of rRNA, induction of apoptosis, and induction of other antiviral genes. RNASEL mediated apoptosis is the result of a JNK-dependent stress-response pathway leading to cytochrome c release from mitochondria and caspase-dependent apoptosis. Therefore, activation of RNASEL  [...] 
RND2	9606.ENSP00000466680	0.8032095276544207	0.09133448873483535	rgb(117,155,239)	Rho-related GTP-binding protein RhoN; May be specifically involved in neuronal and hepatic functions. Is a C3 toxin-insensitive member of the Rho subfamily (By similarity).
RNF17	9606.ENSP00000255324	0.6455187727089222	0.6263431542461007	rgb(117,154,239)	RING finger protein 17; Seems to be involved in regulation of transcriptional activity of MYC. In vitro, inhibits DNA-binding activity of Mad-MAX heterodimers. Can recruit Mad transcriptional repressors (MXD1, MXD3, MXD4 and MXI1) to the cytoplasm. May be involved in spermiogenesis (By similarity).
RP2	9606.ENSP00000218340	0.5386960032297134	0.5772097053726171	rgb(117,153,239)	Protein XRP2; Acts as a GTPase-activating protein (GAP) involved in trafficking between the Golgi and the ciliary membrane. Involved in localization of proteins, such as NPHP3, to the cilium membrane by inducing hydrolysis of GTP ARL3, leading to the release of UNC119 (or UNC119B). Acts as a GTPase-activating protein (GAP) for tubulin in concert with tubulin-specific chaperone C, but does not enhance tubulin heterodimerization. Acts as guanine nucleotide dissociation inhibitor towards ADP-ribosylation factor-like proteins. Belongs to the TBCC family.
RRAGA	9606.ENSP00000369899	0.7014735567218411	0.682105719237435	rgb(117,152,239)	Ras-related GTP-binding protein A; Guanine nucleotide-binding protein that plays a crucial role in the cellular response to amino acid availability through regulation of the mTORC1 signaling cascade. Forms heterodimeric Rag complexes with RRAGC or RRAGD and cycles between an inactive GDP-bound and an active GTP-bound form. In its active form participates in the relocalization of mTORC1 to the lysosomes and its subsequent activation by the GTPase RHEB. Involved in the RCC1/Ran-GTPase pathway. May play a direct role in a TNF-alpha signaling pathway leading to induction of cell death. May [...] 
RRAGC	9606.ENSP00000362092	0.7428946306015342	0.6754766031195841	rgb(117,151,239)	Ras-related GTP-binding protein C; Guanine nucleotide-binding protein forming heterodimeric Rag complexes required for the amino acid-induced relocalization of mTORC1 to the lysosomes and its subsequent activation by the GTPase RHEB. This is a crucial step in the activation of the TOR signaling cascade by amino acids.
RRAS2	9606.ENSP00000256196	0.44495357287040777	0.4013431542461005	rgb(117,150,239)	Ras-related protein R-Ras2; It is a plasma membrane-associated GTP-binding protein with GTPase activity. Might transduce growth inhibitory signals across the cell membrane, exerting its effect through an effector shared with the Ras proteins but in an antagonistic fashion.
RRM2B	9606.ENSP00000251810	0.40571255551069846	0.7608752166377817	rgb(117,149,239)	Ribonucleoside-diphosphate reductase subunit M2 B; Plays a pivotal role in cell survival by repairing damaged DNA in a p53/TP53-dependent manner. Supplies deoxyribonucleotides for DNA repair in cells arrested at G1 or G2. Contains an iron-tyrosyl free radical center required for catalysis. Forms an active ribonucleotide reductase (RNR) complex with RRM1 which is expressed both in resting and proliferating cells in response to DNA damage. Belongs to the ribonucleoside diphosphate reductase small chain family.
RTN3	9606.ENSP00000367050	0.5997375857892613	0.1022530329289428	rgb(117,148,239)	Reticulon-3; May be involved in membrane trafficking in the early secretory pathway. Inhibits BACE1 activity and amyloid precursor protein processing. May induce caspase-8 cascade and apoptosis. May favor BCL2 translocation to the mitochondria upon endoplasmic reticulum stress. In case of enteroviruses infection, RTN3 may be involved in the viral replication or pathogenesis. Induces the formation of endoplasmic reticulum tubules.
RUFY3	9606.ENSP00000370394	0.09614452967299153	0.7519064124783362	rgb(117,148,239)	Protein RUFY3; Plays a role in the generation of neuronal polarity formation and axon growth (By similarity). Implicated in the formation of a single axon by developing neurons (By similarity). May inhibit the formation of additional axons by inhibition of PI3K in minor neuronal processes (By similarity). Plays a role in the formation of F-actin- enriched protrusive structures at the cell periphery. Plays a role in cytoskeletal organization by regulating the subcellular localization of FSCN1 and DBN1 at axonal growth cones (By similarity). Promotes gastric cancer cell migration and inv [...] 
S100A1	9606.ENSP00000292169	0.35048445700444086	0.7300693240901214	rgb(117,147,239)	Protein S100-A1; Probably acts as a Ca(2+) signal transducer. In response to an increase in intracellular Ca(2+) levels, binds calcium which triggers a conformational change. This conformational change allows interaction of S1001A with specific target proteins, such as TPR-containing proteins, and the modulation of their activity. Belongs to the S-100 family.
S100A13	9606.ENSP00000392767	0.20369398465886152	0.27149046793760834	rgb(117,146,239)	Protein S100-A13; Plays a role in the export of proteins that lack a signal peptide and are secreted by an alternative pathway. Binds two calcium ions per subunit. Binds one copper ion. Binding of one copper ion does not interfere with calcium binding. Required for the copper-dependent stress-induced export of IL1A and FGF1. The calcium-free protein binds to lipid vesicles containing phosphatidylserine, but not to vesicles containing phosphatidylcholine (By similarity).
S100A16	9606.ENSP00000357695	0.1063181267662495	0.6208838821490469	rgb(117,145,239)	Protein S100-A16; Calcium-binding protein. Binds one calcium ion per monomer. Can promote differentiation of adipocytes (in vitro) (By similarity). Overexpression in preadipocytes increases their proliferation, enhances adipogenesis and reduces insulin-stimulated glucose uptake (By similarity); Belongs to the S-100 family.
S100A6	9606.ENSP00000357709	0.1063181267662495	0.5499133448873483	rgb(117,144,239)	Protein S100-A6; May function as calcium sensor and modulator, contributing to cellular calcium signaling. May function by interacting with other proteins, such as TPR-containing proteins, and indirectly play a role in many physiological processes such as the reorganization of the actin cytoskeleton and in cell motility. Binds 2 calcium ions. Calcium binding is cooperative.
S100B	9606.ENSP00000291700	0.36320145337101334	0.7729636048526863	rgb(117,143,239)	Protein S100-B; Weakly binds calcium but binds zinc very tightly-distinct binding sites with different affinities exist for both ions on each monomer. Physiological concentrations of potassium ion antagonize the binding of both divalent cations, especially affecting high-affinity calcium-binding sites. Binds to and initiates the activation of STK38 by releasing autoinhibitory intramolecular interactions within the kinase. Interaction with AGER after myocardial infarction may play a role in myocyte apoptosis by activating ERK1/2 and p53/TP53 signaling. Could assist ATAD3A cytoplasmic pr [...] 
SAR1B	9606.ENSP00000385432	0.7472547436415018	0.8447140381282496	rgb(117,142,239)	GTP-binding protein SAR1b; Involved in transport from the endoplasmic reticulum to the Golgi apparatus. Activated by the guanine nucleotide exchange factor PREB. Involved in the selection of the protein cargo and the assembly of the COPII coat complex.
SBDS	9606.ENSP00000246868	0.3911788453774727	0.28240901213171576	rgb(117,141,239)	Ribosome maturation protein SBDS; Required for the assembly of mature ribosomes and ribosome biogenesis. Together with EFL1, triggers the GTP-dependent release of EIF6 from 60S pre-ribosomes in the cytoplasm, thereby activating ribosomes for translation competence by allowing 80S ribosome assembly and facilitating EIF6 recycling to the nucleus, where it is required for 60S rRNA processing and nuclear export. Required for normal levels of protein synthesis. May play a role in cellular stress resistance. May play a role in cellular response to DNA damage. May play a role in cell prolifer [...] 
SBF2	9606.ENSP00000256190	0.5539563988696004	0.7027729636048528	rgb(117,140,239)	Myotubularin-related protein 13; Guanine nucleotide exchange factor (GEF) which activates RAB21 and possibly RAB28. Promotes the exchange of GDP to GTP, converting inactive GDP-bound Rab proteins into their active GTP-bound form. In response to starvation-induced autophagy, activates RAB21 which in turn binds to and regulates SNARE protein VAMP8 endolysosomal transport required for SNARE-mediated autophagosome-lysosome fusion. Acts as an adapter for the phosphatase MTMR2 (By similarity). Increases MTMR2 catalytic activity towards phosphatidylinositol 3,5-bisphosphate and to a lesser ex [...] 
SCD5	9606.ENSP00000316329	0.13175211949939444	0.3588388214904679	rgb(117,139,239)	Stearoyl-CoA desaturase 5; Stearyl-CoA desaturase that utilizes O(2) and electrons from reduced cytochrome b5 to introduce the first double bond into saturated fatty acyl-CoA substrates. Catalyzes the insertion of a cis double bond at the delta-9 position into fatty acyl-CoA substrates including palmitoyl-CoA and stearoyl-CoA. Gives rise to a mixture of 16:1 and 18:1 unsaturated fatty acids.
SCIN	9606.ENSP00000297029	0.6418853451756157	0.3876949740034662	rgb(117,138,239)	Adseverin; Ca(2+)-dependent actin filament-severing protein that has a regulatory function in exocytosis by affecting the organization of the microfilament network underneath the plasma membrane. Severing activity is inhibited by phosphatidylinositol 4,5-bis-phosphate (PIP2) (By similarity). In vitro, also has barbed end capping and nucleating activities in the presence of Ca(2+). Required for megakaryocyte differentiation, maturation, polyploidization and apoptosis with the release of platelet-like particles. Plays a role in osteoclastogenesis (OCG) and actin cytoskeletal organization [...] 
SCRN1	9606.ENSP00000388942	0.29961647153815096	0.8447140381282496	rgb(117,137,239)	Secernin-1; Regulates exocytosis in mast cells. Increases both the extent of secretion and the sensitivity of mast cells to stimulation with calcium (By similarity).
SCRN2	9606.ENSP00000290216	0.1520993136859104	0.31516464471403816	rgb(117,136,239)	Secernin-2; Secernin 2; Belongs to the peptidase C69 family. Secernin subfamily.
SDSL	9606.ENSP00000341117	0.25383528461849014	0.12954939341421146	rgb(117,135,239)	Serine dehydratase-like; Has low serine dehydratase and threonine dehydratase activity.
SEC14L2	9606.ENSP00000478755	0.30979006863140895	0.8610918544194107	rgb(117,134,239)	SEC14-like protein 2; Carrier protein. Binds to some hydrophobic molecules and promotes their transfer between the different cellular sites. Binds with high affinity to alpha-tocopherol. Also binds with a weaker affinity to other tocopherols and to tocotrienols. May have a transcriptional activatory activity via its association with alpha- tocopherol. Probably recognizes and binds some squalene structure, suggesting that it may regulate cholesterol biosynthesis by increasing the transfer of squalene to a metabolic active pool in the cell.
SEPTIN2	9606.ENSP00000479861	0.622264836495761	0.26330155979202774	rgb(117,133,239)	Septin-2; Filament-forming cytoskeletal GTPase. Forms a filamentous structure with SEPTIN12, SEPTIN6, SEPTIN2 and probably SEPTIN4 at the sperm annulus which is required for the structural integrity and motility of the sperm tail during postmeiotic differentiation. Required for normal organization of the actin cytoskeleton. Plays a role in the biogenesis of polarized columnar- shaped epithelium by maintaining polyglutamylated microtubules, thus facilitating efficient vesicle transport, and by impeding MAP4 binding to tubulin. Required for the progression through mitosis. Forms a scaffo [...] 
SEPTIN4	9606.ENSP00000354874	0.6560557125555108	0.25511265164644714	rgb(117,132,239)	Uncharacterized protein C17orf47; Septin 4.
SEPTIN7	9606.ENSP00000413507	0.6048243843358903	0.23795493934142115	rgb(117,131,239)	Septin-7; Filament-forming cytoskeletal GTPase. Required for normal organization of the actin cytoskeleton. Required for normal progress through mitosis. Involved in cytokinesis. Required for normal association of CENPE with the kinetochore. Plays a role in ciliogenesis and collective cell movements. Forms a filamentous structure with SEPTIN12, SEPTIN6, SEPTIN2 and probably SEPTIN4 at the sperm annulus which is required for the structural integrity and motility of the sperm tail during postmeiotic differentiation.
SEPTIN8	9606.ENSP00000367991	0.6219014937424304	0.2059792027729636	rgb(117,131,239)	Septin-8; Filament-forming cytoskeletal GTPase (By similarity). May play a role in platelet secretion. Seems to participate in the process of SNARE complex formation in synaptic vesicles (By similarity); Belongs to the TRAFAC class TrmE-Era-EngA-EngB-Septin-like GTPase superfamily. Septin GTPase family.
SERPINB1	9606.ENSP00000370115	0.09614452967299153	0.7682842287694975	rgb(117,130,239)	Leukocyte elastase inhibitor; Neutrophil serine protease inhibitor that plays an essential role in the regulation of the innate immune response, inflammation and cellular homeostasis. Acts primarily to protect the cell from proteases released in the cytoplasm during stress or infection. These proteases are important in killing microbes but when released from granules, these potent enzymes also destroy host proteins and contribute to mortality. Regulates the activity of the neutrophil proteases elastase, cathepsin G, proteinase-3, chymase, chymotrypsin, and kallikrein-3. Acts also as a  [...] 
SERPINB6	9606.ENSP00000484343	0.721820750908357	0.06949740034662046	rgb(117,129,239)	Serpin B6; May be involved in the regulation of serine proteinases present in the brain or extravasated from the blood (By similarity). Inhibitor of cathepsin G, kallikrein-8 and thrombin. May play an important role in the inner ear in the protection against leakage of lysosomal content during stress and loss of this protection results in cell death and sensorineural hearing loss.
SERPINB7	9606.ENSP00000381101	0.22331449333871617	0.09679376083188909	rgb(117,128,239)	Serpin B7; Might function as an inhibitor of Lys-specific proteases. Might influence the maturation of megakaryocytes via its action as a serpin.
SERPINB8	9606.ENSP00000331368	0.30979006863140895	0.8010398613518198	rgb(117,127,239)	Serpin B8; Has an important role in epithelial desmosome-mediated cell- cell adhesion; Belongs to the serpin family. Ov-serpin subfamily.
SERPINE2	9606.ENSP00000415786	0.5132620104965685	0.8501733102253034	rgb(117,126,239)	Glia-derived nexin; Serine protease inhibitor with activity toward thrombin, trypsin, and urokinase. Promotes neurite extension by inhibiting thrombin. Binds heparin; Belongs to the serpin family.
SETD7	9606.ENSP00000274031	0.15718611223253937	0.5662911611785096	rgb(117,125,239)	Histone-lysine N-methyltransferase SETD7; Histone methyltransferase that specifically monomethylates 'Lys-4' of histone H3. H3 'Lys-4' methylation represents a specific tag for epigenetic transcriptional activation. Plays a central role in the transcriptional activation of genes such as collagenase or insulin. Recruited by IPF1/PDX-1 to the insulin promoter, leading to activate transcription. Has also methyltransferase activity toward non-histone proteins such as p53/TP53, TAF10, and possibly TAF7 by recognizing and binding the [KR]-[STA]-K in substrate proteins. Monomethylates 'Lys- 1 [...] 
SFXN3	9606.ENSP00000224807	0.5590431974162293	0.5990467937608319	rgb(117,124,239)	Sideroflexin-3; Mitochondrial serine transporter that mediates transport of serine into mitochondria, an important step of the one-carbon metabolism pathway. Mitochondrial serine is converted to glycine and formate, which then exits to the cytosol where it is used to generate the charged folates that serve as one-carbon donors ; Belongs to the sideroflexin family.
SFXN5	9606.ENSP00000272433	0.6506055712555512	0.16776429809358753	rgb(117,123,239)	Sideroflexin-5; Mitochondrial amino-acid transporter (By similarity). Does not act as a serine transporter: not able to mediate transport of serine into mitochondria. Transports citrate (By similarity).
SH3BGRL	9606.ENSP00000362308	0.7726887363746467	0.1841421143847487	rgb(117,122,239)	SH3 domain-binding glutamic acid-rich-like protein; SH3 domain binding glutamate rich protein like.
SH3BGRL2	9606.ENSP00000358853	0.1063181267662495	0.22781629116117852	rgb(117,121,239)	SH3 domain binding glutamate rich protein like 2; Belongs to the SH3BGR family.
SH3BP2	9606.ENSP00000424846	0.08088413403310457	0.3533795493934142	rgb(117,120,239)	SH3 domain-binding protein 2; Binds differentially to the SH3 domains of certain proteins of signal transduction pathways. Binds to phosphatidylinositols; linking the hemopoietic tyrosine kinase fes to the cytoplasmic membrane in a phosphorylation dependent mechanism.
SH3GLB1	9606.ENSP00000479919	0.0707105369398466	0.7355285961871751	rgb(117,119,239)	Endophilin-B1; May be required for normal outer mitochondrial membrane dynamics. Required for coatomer-mediated retrograde transport in certain cells (By similarity). May recruit other proteins to membranes with high curvature. May promote membrane fusion. Involved in activation of caspase-dependent apoptosis by promoting BAX/BAK1 activation. Isoform 1 acts proapoptotic in fibroblasts (By similarity). Involved in caspase- independent apoptosis during nutrition starvation and involved in the regulation of autophagy. Activates lipid kinase activity of PIK3C3 during autophagy probably by  [...] 
SH3KBP1	9606.ENSP00000380921	0.18262010496568432	0.09679376083188909	rgb(117,118,239)	SH3 domain-containing kinase-binding protein 1; Adapter protein involved in regulating diverse signal transduction pathways. Involved in the regulation of endocytosis and lysosomal degradation of ligand-induced receptor tyrosine kinases, including EGFR and MET/hepatocyte growth factor receptor, through an association with CBL and endophilins. The association with CBL, and thus the receptor internalization, may be inhibited by an interaction with PDCD6IP and/or SPRY2. Involved in regulation of ligand-dependent endocytosis of the IgE receptor. Attenuates phosphatidylinositol 3- kinase ac [...] 
SHISA4	9606.ENSP00000355064	0.5030884134033105	0.817417677642981	rgb(117,117,239)	Protein shisa-4; Shisa family member 4.
SIRPA	9606.ENSP00000478763	0.5455995155429956	0.5421143847487002	rgb(117,117,239)	Tyrosine-protein phosphatase non-receptor type substrate 1; Immunoglobulin-like cell surface receptor for CD47. Acts as docking protein and induces translocation of PTPN6, PTPN11 and other binding partners from the cytosol to the plasma membrane. Supports adhesion of cerebellar neurons, neurite outgrowth and glial cell attachment. May play a key role in intracellular signaling during synaptogenesis and in synaptic function (By similarity). Involved in the negative regulation of receptor tyrosine kinase-coupled cellular responses induced by cell adhesion, growth factors or insulin. Medi [...] 
SIRT2	9606.ENSP00000249396	0.29561970125151393	0.611525129982669	rgb(117,117,239)	NAD-dependent protein deacetylase sirtuin-2; NAD-dependent protein deacetylase, which deacetylates internal lysines on histone and alpha-tubulin as well as many other proteins such as key transcription factors. Participates in the modulation of multiple and diverse biological processes such as cell cycle control, genomic integrity, microtubule dynamics, cell differentiation, metabolic networks, and autophagy. Plays a major role in the control of cell cycle progression and genomic stability. Functions in the antephase checkpoint preventing precocious mitotic entry in response to microtu [...] 
SLC12A9	9606.ENSP00000275730	0.15718611223253937	0.46802426343154246	rgb(117,117,239)	Solute carrier family 12 member 9; May be an inhibitor of SLC12A1. Seems to correspond to a subunit of a multimeric transport system and thus, additional subunits may be required for its function.
SLC16A7	9606.ENSP00000448071	0.07579733548647558	0.5717504332755633	rgb(117,117,239)	Monocarboxylate transporter 2; Proton-coupled monocarboxylate transporter. Catalyzes the rapid transport across the plasma membrane of many monocarboxylates such as lactate, pyruvate, branched-chain oxo acids derived from leucine, valine and isoleucine, and the ketone bodies acetoacetate, beta-hydroxybutyrate and acetate. Functions as high-affinity pyruvate transporter; Belongs to the major facilitator superfamily. Monocarboxylate porter (TC 2.A.1.13) family.
SLC1A2	9606.ENSP00000278379	0.5641299959628584	0.3381715771230503	rgb(117,117,239)	Excitatory amino acid transporter 2; Sodium-dependent, high-affinity amino acid transporter that mediates the uptake of L-glutamate and also L-aspartate and D-aspartate. Functions as a symporter that transports one amino acid molecule together with two or three Na(+) ions and one proton, in parallel with the counter-transport of one K(+) ion. Mediates Cl(-) flux that is not coupled to amino acid transport; this avoids the accumulation of negative charges due to aspartate and Na(+) symport. Essential for the rapid removal of released glutamate from the synaptic cleft, and for terminatin [...] 
